Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 3 [47360/49000 (97%)]	Train Loss: 2.157665	Val Loss: 2.138777	Val Acc: 30.78125
Train Epoch: 3 [48640/49000 (99%)]	Train Loss: 2.147248	Val Loss: 2.123520	Val Acc: 32.5
Train Epoch: 4 [0/49000 (0%)]	Train Loss: 2.160682	Val Loss: 2.099667	Val Acc: 35.625
Train Epoch: 4 [1280/49000 (3%)]	Train Loss: 2.156067	Val Loss: 2.126804	Val Acc: 33.125
Train Epoch: 4 [2560/49000 (5%)]	Train Loss: 2.076682	Val Loss: 2.102233	Val Acc: 34.6875
Train Epoch: 4 [3840/49000 (8%)]	Train Loss: 2.092145	Val Loss: 2.115603	Val Acc: 33.75
Train Epoch: 4 [5120/49000 (10%)]	Train Loss: 2.117061	Val Loss: 2.126331	Val Acc: 32.34375
Train Epoch: 4 [6400/49000 (13%)]	Train Loss: 2.095348	Val Loss: 2.133282	Val Acc: 31.5625
Train Epoch: 4 [7680/49000 (16%)]	Train Loss: 2.151000	Val Loss: 2.108686	Val Acc: 34.0625
Train Epoch: 4 [8960/49000 (18%)]	Train Loss: 2.110926	Val Loss: 2.109700	Val Acc: 34.84375
Train Epoch: 4 [10240/49000 (21%)]	Train Loss: 2.102790	Val Loss: 2.072236	Val Acc: 38.59375
Train Epoch: 4 [11520/49000 (23%)]	Train Loss: 2.124068	Val Loss: 2.074606	Val Acc: 39.6875
Train Epoch: 4 [12800/49000 (26%)]	Train Loss: 2.119291	Val Loss: 2.075729	Val Acc: 37.8125
Train Epoch: 4 [14080/49000 (29%)]	Train Loss: 2.103907	Val Loss: 2.089382	Val Acc: 36.09375
Train Epoch: 4 [15360/49000 (31%)]	Train Loss: 2.175542	Val Loss: 2.119568	Val Acc: 33.4375
Train Epoch: 4 [16640/49000 (34%)]	Train Loss: 2.138146	Val Loss: 2.136194	Val Acc: 31.40625
Train Epoch: 4 [17920/49000 (37%)]	Train Loss: 2.146010	Val Loss: 2.123004	Val Acc: 32.8125
Train Epoch: 4 [19200/49000 (39%)]	Train Loss: 2.198247	Val Loss: 2.129862	Val Acc: 32.1875
Train Epoch: 4 [20480/49000 (42%)]	Train Loss: 2.181900	Val Loss: 2.137583	Val Acc: 31.71875
Train Epoch: 4 [21760/49000 (44%)]	Train Loss: 2.099241	Val Loss: 2.123297	Val Acc: 32.8125
Train Epoch: 4 [23040/49000 (47%)]	Train Loss: 2.132588	Val Loss: 2.135394	Val Acc: 31.71875
Train Epoch: 4 [24320/49000 (50%)]	Train Loss: 2.135459	Val Loss: 2.098993	Val Acc: 35.78125
Train Epoch: 4 [25600/49000 (52%)]	Train Loss: 2.158385	Val Loss: 2.118455	Val Acc: 33.4375
Train Epoch: 4 [26880/49000 (55%)]	Train Loss: 2.175936	Val Loss: 2.141642	Val Acc: 30.46875
Train Epoch: 4 [28160/49000 (57%)]	Train Loss: 2.114419	Val Loss: 2.140681	Val Acc: 31.875
Train Epoch: 4 [29440/49000 (60%)]	Train Loss: 2.118970	Val Loss: 2.126567	Val Acc: 33.59375
Train Epoch: 4 [30720/49000 (63%)]	Train Loss: 2.167036	Val Loss: 2.157218	Val Acc: 29.6875
Train Epoch: 4 [32000/49000 (65%)]	Train Loss: 2.086615	Val Loss: 2.078457	Val Acc: 38.28125
Train Epoch: 4 [33280/49000 (68%)]	Train Loss: 2.156263	Val Loss: 2.114819	Val Acc: 35.15625
Train Epoch: 4 [34560/49000 (70%)]	Train Loss: 2.118600	Val Loss: 2.134082	Val Acc: 31.71875
Train Epoch: 4 [35840/49000 (73%)]	Train Loss: 2.064553	Val Loss: 2.101648	Val Acc: 35.3125
Train Epoch: 4 [37120/49000 (76%)]	Train Loss: 2.102242	Val Loss: 2.112900	Val Acc: 34.375
Train Epoch: 4 [38400/49000 (78%)]	Train Loss: 2.104689	Val Loss: 2.109675	Val Acc: 34.0625
Train Epoch: 4 [39680/49000 (81%)]	Train Loss: 2.112651	Val Loss: 2.115006	Val Acc: 33.28125
Train Epoch: 4 [40960/49000 (84%)]	Train Loss: 2.146809	Val Loss: 2.084095	Val Acc: 37.34375
Train Epoch: 4 [42240/49000 (86%)]	Train Loss: 2.123201	Val Loss: 2.110890	Val Acc: 34.53125
Train Epoch: 4 [43520/49000 (89%)]	Train Loss: 2.146652	Val Loss: 2.126269	Val Acc: 31.71875
Train Epoch: 4 [44800/49000 (91%)]	Train Loss: 2.047516	Val Loss: 2.122991	Val Acc: 32.8125
Train Epoch: 4 [46080/49000 (94%)]	Train Loss: 2.120600	Val Loss: 2.130948	Val Acc: 32.03125
Train Epoch: 4 [47360/49000 (97%)]	Train Loss: 2.146025	Val Loss: 2.137722	Val Acc: 31.09375
Train Epoch: 4 [48640/49000 (99%)]	Train Loss: 2.129301	Val Loss: 2.120984	Val Acc: 33.75
Train Epoch: 5 [0/49000 (0%)]	Train Loss: 2.142171	Val Loss: 2.098037	Val Acc: 36.5625
Train Epoch: 5 [1280/49000 (3%)]	Train Loss: 2.156699	Val Loss: 2.079556	Val Acc: 38.90625
Train Epoch: 5 [2560/49000 (5%)]	Train Loss: 2.080277	Val Loss: 2.096788	Val Acc: 37.03125
Train Epoch: 5 [3840/49000 (8%)]	Train Loss: 2.143563	Val Loss: 2.098853	Val Acc: 35.46875
Train Epoch: 5 [5120/49000 (10%)]	Train Loss: 2.130250	Val Loss: 2.085067	Val Acc: 36.875
Train Epoch: 5 [6400/49000 (13%)]	Train Loss: 2.116850	Val Loss: 2.108321	Val Acc: 35.0
Train Epoch: 5 [7680/49000 (16%)]	Train Loss: 2.072633	Val Loss: 2.088376	Val Acc: 36.5625
Train Epoch: 5 [8960/49000 (18%)]	Train Loss: 2.116089	Val Loss: 2.110760	Val Acc: 34.53125
Train Epoch: 5 [10240/49000 (21%)]	Train Loss: 2.103284	Val Loss: 2.115319	Val Acc: 33.4375
Train Epoch: 5 [11520/49000 (23%)]	Train Loss: 2.099855	Val Loss: 2.114403	Val Acc: 34.6875
Train Epoch: 5 [12800/49000 (26%)]	Train Loss: 2.162734	Val Loss: 2.105851	Val Acc: 35.3125
Train Epoch: 5 [14080/49000 (29%)]	Train Loss: 2.127053	Val Loss: 2.105436	Val Acc: 34.375
Train Epoch: 5 [15360/49000 (31%)]	Train Loss: 2.091811	Val Loss: 2.115334	Val Acc: 34.0625
Train Epoch: 5 [16640/49000 (34%)]	Train Loss: 2.112399	Val Loss: 2.143241	Val Acc: 31.40625
Train Epoch: 5 [17920/49000 (37%)]	Train Loss: 2.116158	Val Loss: 2.103991	Val Acc: 34.6875
Train Epoch: 5 [19200/49000 (39%)]	Train Loss: 2.161588	Val Loss: 2.144459	Val Acc: 30.0
Train Epoch: 5 [20480/49000 (42%)]	Train Loss: 2.155061	Val Loss: 2.131148	Val Acc: 31.71875
